id,street,city_postal,rooms,living_space,price,avg_travel_time,type,last_refurbishment,year_built,balcony_or_terrace
4002296505,"Haldenstrasse 57,",6006 Luzern,4.5,115.0,6200,8.0,Apartment,-1,2008,0
4002299753,"Rotbachmatt 1,",6215 Beromünster,-1,18.0,850,8.5,Single Room,-1,-1,0
4002300788,,,2.5,48.0,1550,-1,Apartment,-1,-1,0
4002300798,"Münster-Vorstadt,",6210 Sursee,3.5,124.0,2850,-1,Apartment,-1,-1,0
4002300801,"Seetalstrasse 40,",6020 Emmenbrücke,3.5,79.0,1800,2.75,Apartment,-1,-1,0
4002302313,"Stadthofstrasse 3,",6004 Luzern,4.5,-1,2690,2.75,Maisonette / Duplex,-1,1990,1
4002302647,"Altweg 3 (Haus A),",6264 Pfaffnau,4.5,127.0,2530,6.33,Maisonette / Duplex,-1,-1,1
4002302876,"Malters,",6102 Malters,5.5,200.0,4500,-1,Single house,-1,-1,0
4002302877,"Maihofquartier,",6004 Luzern,2.5,95.0,2200,-1,Apartment,-1,-1,0
4002302890,"Oberfeld 5,",6006 Luzern,7.0,280.0,9000,-1,Single house,-1,-1,0
4002304243,"Sagenstrasse 43,",6264 Pfaffnau,5.5,161.0,2745,7.33,Apartment,-1,2016,1
4002305171,"Flavioweg 4,",6232 Geuensee,3.5,78.0,1595,6.5,Apartment,-1,-1,0
4002306256,"Militärstrasse 43,",6003 Luzern,3.0,77.0,1915,6.5,Apartment,-1,1954,1
4002306387,"Nidfeldstrasse 2F,",6010 Kriens,3.5,96.0,2950,8.0,Apartment,-1,-1,0
4002306462,"Malters,",6102 Malters,5.5,200.0,4500,-1,Single house,-1,-1,0
4002306657,"Gerbimatt 1,",6264 Pfaffnau,4.5,90.0,1710,4.67,Apartment,-1,-1,1
4002307086,"Bodenhof 1,",6014 Littau,2.5,80.0,2300,8.0,Apartment,-1,-1,1
4002307087,"Bodenhof 1,",6014 Littau,2.5,64.0,2005,8.0,Apartment,-1,-1,1
4002307265,"Ahornweg 15,",6020 Emmen,2.5,77.0,1880,5.0,Loft,2023,-1,1
4002308103,"Ettiswilerstrasse 12,",6130 Willisau,3.5,75.0,1465,3.5,Apartment,-1,1997,0
4002308297,"Wesemlinstrasse 53,",6006 Luzern,3.5,90.0,2080,7.25,Apartment,-1,-1,1
4002308791,,,5.5,110.0,2500,-1,Apartment,-1,1990,1
4002309914,"Hubelstrasse 3c,",6204 Sempach Stadt,-1,-1,190,8.0,Hobby room,-1,1985,0
4002311499,"Mooshof 24,",6182 Escholzmatt,2.0,65.0,1060,5.75,Apartment,-1,-1,1
4002311865,,,5.5,190.0,3200,-1,Attic flat,-1,2024,0
4002311878,"Eschenweg 16,",6030 Ebikon,3.5,62.0,1640,5.25,Apartment,-1,-1,0
4002311968,"Ahornweg 15,",6020 Emmenbrücke,-1,16.0,360,5.0,Hobby room,2023,-1,0
4002311981,"Eschenstrasse 2,",6020 Emmenbrücke,1.0,-1,400,4.75,Hobby room,2024,-1,0
4002312186,"Stauffacherstrasse 8,",6020 Emmenbrücke,2.5,-1,1900,4.0,Apartment,-1,-1,1
4002313005,,,5.5,126.0,2000,-1,Single house,-1,1992,0
4002313051,"Niederschongauerstrasse 11,",6288 Schongau,3.5,80.0,1650,13.0,Roof flat,-1,2015,1
4002313188,"Unterlachenstrasse 15,",6005 Luzern,3.5,82.0,2000,6.25,Apartment,-1,1996,0
4002314170,"Rischlistrasse 6,",6174 Sörenberg,3.5,73.0,1680,-1,Apartment,-1,2014,1
4002314188,"Flavioweg 5,",6232 Geuensee,3.5,78.0,1740,7.0,Apartment,-1,-1,1
4002314559,"Käppeliacher 8,",6287 Aesch LU,2.5,125.0,1600,-1,Apartment,2005,1988,0
4002314755,"Ruopigenstrasse 20,",6015 Luzern,2.0,-1,1556,6.0,Apartment,2019,-1,0
4002315346,,,6.0,-1,3100,-1,Single house,-1,-1,0
4002317706,"Grosswilstrasse 10,",6048 Horw,4.5,118.0,3410,9.75,Apartment,-1,-1,0
4002318806,"Gersauerweg 3,",6354 Vitznau,4.5,120.0,2850,2.33,Terrace flat,2022,1995,1
4002318858,"Burgacher 6,",6207 Nottwil,2.5,53.0,1390,6.67,Apartment,-1,-1,0
4002318861,"Museggrain 2,",6004 Luzern,3.5,146.0,2200,3.25,Apartment,-1,-1,0
4002319436,,,7.5,166.0,3600,-1,Chalet,2025,-1,1
4002320219,"Papiermühleweg 3,",6048 Horw,1.5,21.0,950,6.0,Apartment,-1,-1,0
4002320598,"Rosenaustrasse 10,",6032 Emmen,4.5,97.0,2650,4.5,Apartment,2022,2022,1
4002320906,"Dietisberghof 2,",6344 Meierskappel,4.5,150.0,2200,13.67,Apartment,-1,-1,0
4002320945,"Dorf 19,",6243 Egolzwil,2.5,-1,1250,10.5,Apartment,-1,-1,0
4002321098,"Burgerstrasse 6,",6003 Luzern,1.0,22.0,810,2.25,Apartment,-1,-1,0
