id,street,city_postal,rooms,living_space,price,avg_travel_time,type,last_refurbishment,year_built,balcony_or_terrace
4002085876,"Schönmattstrasse 21,",4054 Basel,1.0,39.0,1490,3.75,Apartment,-1,-1,1
4002086538,"Teichgässlein 9 / Webergasse 34,",4053 Basel,1.5,23.0,1392,3.5,Apartment,2024,2024,0
4002086539,"Teichgässlein 9 / Webergasse 34,",4053 Basel,1.5,23.0,1392,4.0,Apartment,2024,2024,0
4002086666,"Auf den Fiechten 4,",4058 Basel,1.5,23.0,985,7.75,Apartment,2024,2024,0
4002086713,"Badenstrasse 1,",4057 Basel,2.5,54.0,2000,5.0,Apartment,2024,2022,0
4002086715,"Badenstrasse 1,",4057 Basel,2.0,44.0,1850,5.0,Apartment,2024,2022,0
4002086716,"Badenstrasse 1,",4057 Basel,1.5,22.0,1350,5.0,Apartment,2024,2022,0
4002086792,"Freie Strasse 4,",4001 Basel,3.0,87.0,3380,3.0,Apartment,2025,-1,1
4002088098,"Güterstrasse 92,",4053 Basel,3.0,73.0,1730,3.25,Apartment,1996,1958,0
4002088099,"Güterstrasse 92,",4053 Basel,3.0,73.0,1650,3.25,Apartment,1996,1958,1
4002088805,"Hochstrasse 16,",4053 Basel,1.5,23.0,1392,4.0,Apartment,2024,2024,0
4002089024,"Jacob Burckhardt-Str. 75,",4052 Basel,3.0,76.0,1800,7.0,Apartment,2015,1951,0
4002089130,"Schleifenbergstrasse 45,",4058 Basel,3.0,60.0,1590,5.75,Apartment,-1,-1,1
4002089167,"Riehenring 175,",4057 Basel,3.5,128.0,2920,3.0,Apartment,2020,-1,0
4002090307,"Hochstrasse 16,",4053 Basel,1.5,26.0,1435,4.0,Apartment,2024,2024,0
4002091957,"Müllheimerstrasse 147,",4057 Basel,1.5,31.0,1430,3.75,Apartment,2023,-1,1
4002093253,"Schönbeinstrasse 23,",4056 Basel,2.0,65.0,1550,5.0,Apartment,-1,1978,0
4002093869,"Steinengraben 16,",4051 Basel,3.5,106.0,2890,4.0,Apartment,-1,2016,1
4002095541,"Amerbachstrasse 65,",4057 Basel,3.0,62.0,1531,3.5,Apartment,-1,1985,1
4002096452,"Giessliweg 62,",4057 Basel,3.5,71.0,2110,4.5,Apartment,-1,2022,1
4002096460,"Kleinhüningerstrasse 90,",4057 Basel,2.0,47.0,1520,4.0,Apartment,2022,-1,1
4002096863,"Gasstrasse 68/6,",4056 Basel,3.5,-1,2130,6.25,Apartment,-1,-1,1
4002097801,"Dornacherstrasse 38,",4053 Basel,1.5,49.0,1540,2.5,Apartment,-1,-1,0
4002098826,"Dornacherstrasse 240,",4053 Basel,2.5,-1,1545,3.25,Apartment,-1,-1,0
4002099168,"Riehenstrasse 163,",4058 Basel,2.0,59.0,1380,4.5,Apartment,2012,1953,0
4002101384,"Wasserstrasse 11,",4056 Basel,2.5,62.0,1580,3.25,Apartment,-1,1966,1
4002101985,,,4.0,115.0,2750,-1,Apartment,-1,1345,0
4002108627,"Trillengässlein 2,",4051 Basel,4.5,-1,2980,3.25,Apartment,2025,-1,1
4002110033,"Färberstrasse 17,",4057 Basel,3.0,85.0,2427,5.5,Apartment,-1,-1,0
4002112940,"Gasstrasse 68,",4056 Basel,3.5,-1,2085,6.25,Apartment,2024,-1,1
4002113940,"Im Niederholzboden 56,",4125 Riehen,5.0,119.0,2670,4.0,Apartment,-1,-1,1
4002117230,"Marktplatz 30/30A,",4051 Basel,2.5,90.0,2050,2.0,Apartment,-1,1936,1
4002118588,"Riehenring 141,",4058 Basel,1.0,28.0,1070,2.25,Apartment,-1,-1,0
4002118590,"Rümelinbachweg 21,",4054 Basel,3.5,78.0,1970,5.5,Apartment,-1,-1,1
4002119235,"Bläsiring 132,",4057 Basel,3.0,-1,1690,4.25,Apartment,-1,-1,0
4002129928,"St. Jakobs-Strasse 10,",4052 Basel,3.0,85.0,2480,3.75,Apartment,-1,1943,1
4002131923,"Chrischonarain 133,",4126 Bettingen,4.5,117.0,2989,4.5,Apartment,-1,2021,1
4002132037,"Solothurnerstrasse 45,",4053 Basel,4.5,84.0,1985,2.75,Apartment,-1,-1,0
4002132183,"Erlenmattstrasse 10,",4058 Basel,3.5,112.0,2695,3.5,Apartment,-1,-1,0
4002133609,"Dörnliweg 29,",4125 Riehen,7.0,170.0,3990,7.75,Attic flat,1998,1965,1
4002133794,"Prattelerstrasse 3,",4052 Basel,3.0,75.0,1750,6.25,Apartment,-1,-1,0
4002137176,"Unterm Schellenberg 123,",4125 Riehen,5.5,110.0,3200,7.75,Maisonette / Duplex,1994,1964,1
4002137185,"Unterm Schellenberg 123,",4125 Riehen,3.5,77.0,2200,7.75,Apartment,1994,1964,1
4002137334,,,3.5,71.0,1880,-1,Apartment,-1,1925,1
4002143741,"Breisacherstrasse 68,",4057 Basel,3.0,-1,1790,4.25,Apartment,-1,-1,1
4002143904,"Amerbachstrasse 64,",4057 Basel,1.0,-1,970,4.25,Apartment,-1,-1,0
4002146760,"Schäferstrasse 34,",4125 Riehen,4.5,108.0,1990,4.75,Roof flat,-1,-1,0
4002147238,"Erlkönigweg 39,",4058 Basel,4.5,95.0,2680,6.0,Apartment,-1,2015,1
4002147244,"Tangentenweg 50,",4058 Basel,2.5,53.0,1540,6.25,Apartment,-1,2015,1
4002147245,"Efringerstrasse 2,",4057 Basel,2.5,53.0,1460,2.5,Apartment,-1,-1,1
4002147923,"Helvetierstr. 27,",4125 Riehen,4.0,88.0,1995,4.0,Apartment,-1,-1,1
4002148397,"Vogesenstr. 135/2,",4056 Basel,1.5,-1,1870,6.0,Apartment,2021,-1,0
4002148430,"Vogesenstrasse 135/2,",4056 Basel,1.0,-1,1450,6.0,Apartment,2021,-1,1
4002148614,"St. Alban-Rheinweg 80,",4052 Basel,2.5,92.0,2360,10.0,Apartment,-1,-1,0
4002148730,,,-1,-1,-1,-1,,-1,-1,0
4002149394,"Im Glögglihof 14,",4125 Riehen,1.0,26.0,600,5.75,Hobby room,-1,-1,1
4002149888,"Lindenweg 1,",4052 Basel,5.0,143.0,3290,6.0,Apartment,1994,-1,1
4002150123,"Brüglingerstrasse 9,",4053 Basel,2.5,100.0,2050,5.0,Apartment,2008,2008,1
4002152917,"Kembserweg 14,",4055 Basel,2.5,45.0,1340,4.25,Apartment,-1,-1,0
4002153140,,,6.0,-1,5300,-1,Row house,2020,1902,1
4002153656,"Näfelserstrasse 23,",4055 Basel,4.0,78.0,1970,5.75,Apartment,-1,-1,0
4002153919,"Mülhauserstrasse 133,",4056 Basel,3.5,85.0,2245,6.25,Apartment,-1,2004,1
4002155195,"Feldbergstrasse,",4057 Basel,1.0,-1,790,3.75,Single Room,-1,-1,0
4002155202,"Lothringerstrasse,",4056 Basel,1.0,18.0,895,4.5,Single Room,2021,-1,0
4002155305,"Im Westfeld 13,",4055 Basel,7.0,155.0,3930,5.0,Apartment,-1,2023,1
4002164024,"St. Alban-Ring 229,",4052 Basel,2.5,57.0,1500,5.0,Apartment,-1,1985,0
4002164841,"Müllheimerstrasse 93,",4057 Basel,2.0,40.0,1200,3.25,Apartment,2019,-1,0
4002165481,"Mattenstrasse 52,",4058 Basel,1.0,10.0,300,6.0,Cellar compartment,-1,-1,0
4002166414,"Riehenstrasse 183,",4058 Basel,3.0,95.0,2290,3.25,Apartment,-1,1908,1
4002168863,"Gatternweg 21,",4125 Riehen,3.0,100.0,2648,7.25,Apartment,-1,-1,1
4002168985,"Spalenring 30,",4055 Basel,3.0,59.0,1430,4.75,Apartment,-1,1964,1
4002170206,"Hammerstrasse 174,",4057 Basel,4.0,100.0,2390,2.75,Apartment,-1,-1,1
4002170244,"Rainallee 2,",4125 Riehen,5.0,115.0,2500,3.75,Apartment,1999,1961,1
4002171886,"Spalenberg 40 / Nadelberg 34,",4051 Basel,3.5,76.0,2200,4.0,Apartment,-1,-1,0
4002172484,"Gartenstrasse 59,",4052 Basel,2.5,-1,1750,4.75,Apartment,-1,-1,0
4002173442,"Bäumlihofstrasse 175,",4058 Basel,3.0,77.0,1740,3.25,Apartment,-1,1950,0
4002173606,"Grosspeterstr. 9,",4052 Basel,-1,10.0,350,6.5,Hobby room,2015,1951,0
4002174517,"Lehenmattstr. 308,",4052 Basel,1.5,38.0,1155,4.5,Apartment,2002,1960,1
4002176739,"Grosspeterstrasse 45 C,",4052 Basel,2.5,74.0,1980,6.75,Maisonette / Duplex,-1,-1,1
4002178577,"Mülhauserstrasse 142,",4056 Basel,3.0,49.0,1600,6.0,Apartment,2019,1932,1
4002178598,"Isteinerstrasse 98,",4058 Basel,3.5,85.0,1700,3.75,Apartment,-1,-1,1
4002178708,"Riehenring 143,",4058 Basel,2.5,54.0,1799,2.75,Apartment,-1,-1,1
4002179167,,,3.0,90.0,1770,-1,Apartment,2008,1766,0
